date;name;Day;Venue;Min;Gls;Ast;PK;PKatt;Sh;SoT;CrdY;CrdR;Touches;Press;Tkl;Int;Blocks;xG;npxG;xA;SCA;GCA;Cmp;PAtt;Cmp%;ProgP;Carries;ProgC;Succ;AttD;Rating;MOTM
10/12/2021;Joao Pedro;Fri;Away;33;0;0;0;0;0;0;0;0;18;8;0;0;0;0;0;0;0;0;6;12;50;1;9;1;1;1;6,1;
04/12/2021;Joao Pedro;Sat;Home;90;0;0;0;0;2;0;0;0;37;17;2;0;1;0,1;0,1;0;2;0;15;25;60;3;24;2;1;3;6,6;
01/12/2021;Joao Pedro;Wed;Home;90;0;0;0;0;1;0;0;0;37;6;1;2;1;0;0;0,2;3;0;17;27;63;1;19;2;0;0;7,1;
28/11/2021;Joao Pedro;Sun;Away;45;0;0;0;0;2;1;0;0;29;16;0;1;2;0,1;0,1;0;1;0;9;16;56,3;3;17;2;0;1;5,7;
20/11/2021;Joao Pedro;Sat;Home;14;1;0;0;0;4;2;0;0;16;1;0;1;0;0,4;0,4;0;1;0;8;11;72,7;1;8;3;1;1;7,8;
07/11/2021;Joao Pedro;Sun;Away;29;0;0;0;0;0;0;0;0;11;6;1;0;0;0;0;0,1;1;0;8;9;88,9;1;8;0;0;0;6;
30/10/2021;Joao Pedro;Sat;Home;45;0;0;0;0;0;0;1;0;22;12;0;2;1;0;0;0,5;1;0;10;15;66,7;1;9;1;0;1;6;
23/10/2021;Joao Pedro;Sat;Away;27;0;1;0;0;1;0;0;0;20;2;0;0;0;0,1;0,1;0,5;4;3;10;14;71,4;2;14;1;0;0;6,6;
16/10/2021;Joao Pedro;Sat;Home;22;0;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0,1;1;0;4;8;50;0;8;1;1;3;6,3;
02/10/2021;Joao Pedro;Sat;Away;32;0;0;0;0;1;0;0;0;12;9;0;0;0;0;0;0;0;0;7;8;87,5;1;8;0;0;0;5,8;
25/09/2021;Joao Pedro;Sat;Home;27;0;0;0;0;0;0;0;0;18;6;0;0;0;0;0;0;1;0;4;9;44,4;2;15;2;3;5;6,6;
13/03/2022;Cucho Hernandez;Sun;Away;89;2;0;0;0;3;2;1;0;39;21;4;1;0;0,8;0,8;0,1;3;1;19;24;79,2;1;26;3;0;2;8,9;1
10/03/2022;Cucho Hernandez;Thu;Away;90;0;0;0;0;3;0;0;0;30;23;1;0;0;0,2;0,2;0;2;0;16;23;69,6;1;19;1;0;0;4,5;
06/03/2022;Cucho Hernandez;Sun;Home;90;1;1;0;0;3;2;1;0;43;23;2;0;0;0,1;0,1;0,5;4;1;16;29;55,2;3;30;4;2;4;8,7;
23/02/2022;Cucho Hernandez;Wed;Home;40;0;0;0;0;1;0;0;0;20;11;0;1;1;0;0;0;0;0;11;16;68,8;1;17;2;1;1;6,3;
19/02/2022;Cucho Hernandez;Sat;Away;1;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;
05/02/2022;Cucho Hernandez;Sat;Away;8;0;0;0;0;1;0;0;0;6;3;0;0;0;0;0;0;0;0;1;1;100;0;1;1;0;0;0;
21/01/2022;Cucho Hernandez;Fri;Home;32;0;0;0;0;3;1;0;0;24;6;0;0;0;0,3;0,3;0;1;0;15;20;75;1;16;2;0;0;6,4;
15/01/2022;Cucho Hernandez;Sat;Away;7;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;2;1;6;7;85,7;1;6;0;0;1;0;
01/01/2022;Cucho Hernandez;Sat;Home;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;
28/12/2021;Cucho Hernandez;Tue;Home;45;0;0;0;0;1;0;0;0;26;11;1;0;0;0;0;0;2;1;13;20;65;2;17;4;0;0;6,1;
10/12/2021;Cucho Hernandez;Fri;Away;76;0;0;0;0;1;0;0;0;39;20;0;1;2;0,1;0,1;0;1;0;15;26;57,7;3;24;5;2;2;6;
04/12/2021;Cucho Hernandez;Sat;Home;45;1;0;0;0;2;1;0;0;23;4;0;2;0;0,2;0,2;0,3;6;1;13;20;65;0;15;2;1;1;8,2;
28/11/2021;Cucho Hernandez;Sun;Away;90;0;0;0;0;4;0;0;0;33;15;0;1;0;0,2;0,2;0,1;6;0;13;24;54,2;0;19;2;2;3;6,5;
20/11/2021;Cucho Hernandez;Sat;Home;23;0;0;0;0;0;0;0;0;14;5;0;0;0;0;0;0,3;2;0;10;14;71,4;1;9;2;0;0;6,6;
07/11/2021;Cucho Hernandez;Sun;Away;17;0;0;0;0;0;0;0;0;15;4;0;0;1;0;0;0,1;1;0;6;13;46,2;2;10;3;0;0;6,1;
30/10/2021;Cucho Hernandez;Sat;Home;45;0;0;0;0;1;1;0;0;17;4;0;0;1;0,1;0,1;0;0;0;6;13;46,2;1;10;1;1;2;6;
23/10/2021;Cucho Hernandez;Sat;Away;90;0;1;0;0;3;0;0;0;41;10;0;0;1;0,2;0,2;0,4;6;1;22;34;64,7;3;29;5;4;5;8,5;
16/10/2021;Cucho Hernandez;Sat;Home;90;0;0;0;0;2;0;0;0;41;35;1;1;4;0,1;0,1;0;1;0;14;21;66,7;2;21;6;0;1;6,1;
11/09/2021;Cucho Hernandez;Sat;Home;38;0;0;0;0;0;0;0;0;22;8;0;1;0;0;0;0;0;0;11;16;68,8;2;19;3;3;5;6,4;
29/08/2021;Cucho Hernandez;Sun;Away;26;0;0;0;0;1;0;0;0;13;12;2;0;0;0;0;0;0;0;4;8;50;1;7;0;0;1;6,1;
21/08/2021;Cucho Hernandez;Sat;Away;45;0;0;0;0;1;0;0;0;23;5;1;0;1;0;0;0;1;0;12;18;66,7;2;22;3;3;3;6;
14/08/2021;Cucho Hernandez;Sat;Home;25;1;0;0;0;2;2;0;0;12;6;0;0;0;0,1;0,1;0;0;0;5;6;83,3;1;8;3;0;2;6,7;
13/03/2022;Emmanuel Dennis;Sun;Away;86;0;0;0;0;1;0;0;0;32;20;0;3;2;0,1;0,1;0,1;3;1;14;21;66,7;3;23;10;2;3;7,3;
10/03/2022;Emmanuel Dennis;Thu;Away;90;0;0;0;0;1;0;0;0;38;14;0;2;2;0,2;0,2;0;6;0;18;23;78,3;0;33;3;5;6;7;
06/03/2022;Emmanuel Dennis;Sun;Home;90;0;0;0;0;4;1;0;0;33;20;0;0;0;0,7;0,7;0,1;3;1;12;23;52,2;3;24;5;1;5;6,6;
26/02/2022;Emmanuel Dennis;Sat;Away;90;0;0;0;0;1;1;0;0;30;23;0;0;0;0,2;0,2;0;2;0;10;18;55,6;1;28;4;3;4;5,7;
23/02/2022;Emmanuel Dennis;Wed;Home;90;0;0;0;0;4;0;0;0;27;18;0;1;1;0,6;0,6;0;3;1;9;11;81,8;1;21;2;2;7;5,4;
19/02/2022;Emmanuel Dennis;Sat;Away;85;1;0;0;0;2;2;0;0;53;20;3;1;1;0,5;0,5;0,1;5;0;24;33;72,7;5;39;4;4;10;8,2;1
12/02/2022;Emmanuel Dennis;Sat;Home;90;0;0;0;0;2;0;1;0;33;28;1;0;2;0,2;0,2;0;3;0;12;19;63,2;1;29;6;2;5;6,5;
08/02/2022;Emmanuel Dennis;Tue;Away;90;0;0;0;0;1;0;0;0;40;16;2;1;2;0;0;0;2;0;16;21;76,2;2;30;7;2;7;6,1;
21/01/2022;Emmanuel Dennis;Fri;Home;77;0;0;0;0;1;0;2;1;38;11;2;0;1;0;0;0;2;0;18;24;75;2;31;6;3;7;5,4;
15/01/2022;Emmanuel Dennis;Sat;Away;83;0;0;0;0;2;0;0;0;34;10;1;0;0;0,1;0,1;0,5;6;0;18;24;75;3;36;7;7;11;7,2;
01/01/2022;Emmanuel Dennis;Sat;Home;45;0;0;0;0;1;1;0;0;20;13;0;0;1;0;0;0;2;0;5;9;55,6;0;17;0;2;5;5,5;
28/12/2021;Emmanuel Dennis;Tue;Home;90;1;0;0;0;2;2;0;0;46;15;1;0;1;0,4;0,4;0;2;0;17;27;63;1;37;3;2;6;7,4;
10/12/2021;Emmanuel Dennis;Fri;Away;89;1;0;0;0;2;1;0;0;31;18;0;1;1;0,3;0,3;0,1;2;0;10;15;66,7;2;17;2;1;3;6,7;1
04/12/2021;Emmanuel Dennis;Sat;Home;90;0;0;0;0;2;2;0;0;34;17;2;0;1;0,1;0,1;0;3;0;12;19;63,2;3;25;7;2;8;6;
01/12/2021;Emmanuel Dennis;Wed;Home;90;1;0;0;0;1;1;0;0;61;13;1;1;2;0,1;0,1;0,3;6;0;27;41;65,9;4;41;7;4;9;7,8;
28/11/2021;Emmanuel Dennis;Sun;Away;70;1;0;0;0;3;2;0;0;30;18;1;1;0;0,8;0,8;0;4;2;14;18;77,8;2;21;5;0;3;7,7;
20/11/2021;Emmanuel Dennis;Sat;Home;90;1;2;0;0;4;1;1;0;41;20;2;1;1;0,2;0,2;0,4;5;2;14;24;58,3;1;30;5;2;4;8,9;1
07/11/2021;Emmanuel Dennis;Sun;Away;73;0;0;0;0;1;0;0;0;30;13;1;1;1;0,1;0,1;0;0;0;7;13;53,8;2;22;4;1;5;6,4;
23/10/2021;Emmanuel Dennis;Sat;Away;27;1;2;0;0;2;2;1;0;17;8;2;0;2;0,5;0,5;0,4;5;2;5;8;62,5;0;10;1;1;2;8,9;
16/10/2021;Emmanuel Dennis;Sat;Home;68;0;0;0;0;0;0;0;0;24;29;2;1;0;0;0;0;0;0;7;11;63,6;1;15;1;1;2;5,9;
02/10/2021;Emmanuel Dennis;Sat;Away;90;0;0;0;0;1;1;1;0;25;26;1;0;3;0,1;0,1;0,1;2;0;9;13;69,2;0;11;2;0;1;6,4;
25/09/2021;Emmanuel Dennis;Sat;Home;74;0;0;0;0;5;2;1;0;28;14;2;3;1;0,6;0,6;0;2;0;9;12;75;1;20;5;2;5;6,8;
18/09/2021;Emmanuel Dennis;Sat;Away;72;1;0;0;0;2;2;0;0;33;11;1;0;3;0,1;0,1;0;0;0;10;20;50;0;19;2;1;5;7,5;
11/09/2021;Emmanuel Dennis;Sat;Home;90;0;0;0;0;1;0;1;0;38;29;2;1;0;0;0;0;0;0;14;26;53,8;0;19;4;1;2;6,4;
29/08/2021;Emmanuel Dennis;Sun;Away;90;0;0;0;0;2;0;1;0;35;14;3;0;1;0,1;0,1;0;3;0;16;21;76,2;3;29;5;3;3;6,2;
21/08/2021;Emmanuel Dennis;Sat;Away;90;0;0;0;0;1;0;0;0;35;29;3;0;1;0,1;0,1;0,1;1;0;12;22;54,5;2;23;3;1;1;6,6;
14/08/2021;Emmanuel Dennis;Sat;Home;65;1;1;0;0;5;3;0;0;27;15;2;0;0;0,8;0,8;0,1;9;2;12;14;85,7;2;19;4;3;5;8,8;1
12/03/2022;Dwight McNeil;Sat;Away;90;0;0;0;0;2;0;0;0;39;8;0;0;0;0,2;0,2;0,1;1;0;15;30;50;5;28;10;1;3;6;
05/03/2022;Dwight McNeil;Sat;Home;90;0;0;0;0;2;0;0;0;50;30;3;1;3;0,5;0,5;0,1;1;0;25;37;67,6;0;37;6;2;3;6,4;
01/03/2022;Dwight McNeil;Tue;Home;90;0;0;0;0;0;0;0;0;45;11;0;4;4;0;0;0,3;2;0;18;32;56,3;2;33;6;7;9;7,9;
26/02/2022;Dwight McNeil;Sat;Away;90;0;0;0;0;0;0;0;0;44;10;1;4;1;0;0;0;0;0;19;33;57,6;1;29;3;3;3;7,3;
23/02/2022;Dwight McNeil;Wed;Home;90;0;0;0;0;2;0;0;0;66;28;2;4;6;0;0;0,1;7;0;37;50;74;3;54;9;5;6;7,9;
19/02/2022;Dwight McNeil;Sat;Away;90;0;0;0;0;2;1;0;0;50;25;0;1;3;0;0;0;1;0;20;34;58,8;1;36;3;2;2;7,7;
13/02/2022;Dwight McNeil;Sun;Home;29;0;0;0;0;0;0;0;0;15;7;1;0;0;0;0;0;0;0;5;9;55,6;0;12;3;1;2;6,5;
08/02/2022;Dwight McNeil;Tue;Home;90;0;0;0;0;1;1;0;0;29;25;4;0;1;0;0;0,2;2;0;14;18;77,8;3;22;5;1;4;7,3;
05/02/2022;Dwight McNeil;Sat;Home;90;0;0;0;0;1;0;0;0;40;13;1;1;2;0;0;0;1;0;19;26;73,1;0;35;3;3;7;7,6;
23/01/2022;Dwight McNeil;Sun;Away;90;0;0;0;0;4;1;0;0;31;15;1;0;1;0,1;0,1;0,1;5;0;12;18;66,7;0;26;5;4;6;7,7;
02/01/2022;Dwight McNeil;Sun;Away;90;0;0;0;0;0;0;0;0;31;17;3;0;0;0;0;0;1;0;17;23;73,9;1;19;3;1;2;6,1;
30/12/2021;Dwight McNeil;Thu;Away;83;0;0;0;0;1;0;0;0;46;25;3;5;2;0;0;0;2;0;26;33;78,8;4;32;5;0;1;6,8;
12/12/2021;Dwight McNeil;Sun;Home;87;0;0;0;0;1;0;0;0;51;13;1;5;2;0;0;0,2;3;0;28;40;70;4;39;7;3;3;7,6;
04/12/2021;Dwight McNeil;Sat;Away;90;0;0;0;0;1;0;0;0;41;14;4;2;2;0;0;0;1;0;23;32;71,9;0;30;1;0;0;6,8;
01/12/2021;Dwight McNeil;Wed;Away;90;0;0;0;0;2;1;0;0;45;26;5;3;1;0,1;0,1;0;0;0;24;28;85,7;1;31;8;0;5;6,5;
20/11/2021;Dwight McNeil;Sat;Home;90;0;0;0;0;0;0;0;0;49;15;2;1;3;0;0;0,2;6;1;26;37;70,3;4;40;2;3;4;7,8;
06/11/2021;Dwight McNeil;Sat;Away;90;0;0;0;0;0;0;0;0;37;38;3;1;2;0;0;0;0;0;22;29;75,9;1;24;2;0;0;7,1;
30/10/2021;Dwight McNeil;Sat;Home;90;0;1;0;0;2;0;1;0;45;18;2;4;3;0,1;0,1;0,1;3;1;20;27;74,1;3;34;6;5;5;8,3;
23/10/2021;Dwight McNeil;Sat;Away;90;0;0;0;0;2;0;0;0;44;18;1;2;5;0,1;0,1;0,3;3;1;17;29;58,6;3;30;5;2;2;7,8;
16/10/2021;Dwight McNeil;Sat;Away;90;0;0;0;0;0;0;0;0;54;19;2;5;4;0;0;0,4;2;0;29;39;74,4;1;42;3;2;5;7,2;
02/10/2021;Dwight McNeil;Sat;Home;90;0;0;0;0;2;2;0;0;69;8;0;0;2;0;0;0;5;0;42;56;75;3;53;9;2;5;7,5;
25/09/2021;Dwight McNeil;Sat;Away;86;0;0;0;0;0;0;0;0;38;27;3;3;3;0;0;0;0;0;17;24;70,8;1;23;4;0;5;7;
18/09/2021;Dwight McNeil;Sat;Home;90;0;0;0;0;2;0;0;0;54;24;1;1;2;0,1;0,1;0,2;6;0;26;45;57,8;1;45;8;1;2;7;
13/09/2021;Dwight McNeil;Mon;Away;90;0;0;0;0;3;3;0;0;44;27;2;0;2;0;0;0,3;2;0;24;33;72,7;1;36;11;1;3;7,8;
29/08/2021;Dwight McNeil;Sun;Home;90;0;0;0;0;2;0;0;0;44;25;7;1;3;0;0;0,3;5;0;18;30;60;3;32;9;2;4;8,2;
21/08/2021;Dwight McNeil;Sat;Away;90;0;0;0;0;2;1;0;0;41;18;1;2;3;0,1;0,1;0;1;0;19;29;65,5;0;36;4;5;6;7,7;
14/08/2021;Dwight McNeil;Sat;Home;78;0;0;0;0;0;0;0;0;35;16;0;3;5;0;0;0,1;2;0;14;24;58,3;0;25;4;2;3;6,9;
12/03/2022;Maxwel Cornet;Sat;Away;90;0;0;0;0;2;1;0;0;36;15;0;0;0;0,4;0,4;0;1;0;15;21;71,4;1;25;4;0;1;6,1;
05/03/2022;Maxwel Cornet;Sat;Home;28;0;0;0;0;1;0;0;0;12;4;0;1;0;0,1;0,1;0;0;0;4;7;57,1;1;10;1;0;1;6;
01/03/2022;Maxwel Cornet;Tue;Home;70;0;0;0;0;2;0;0;0;18;14;1;0;0;0,3;0,3;0;0;0;6;6;100;0;8;1;0;1;5,8;
19/02/2022;Maxwel Cornet;Sat;Away;54;0;0;0;0;1;0;0;0;20;11;2;1;0;0;0;0;0;0;8;10;80;1;11;1;0;2;6,6;
13/02/2022;Maxwel Cornet;Sun;Home;90;0;0;0;0;1;1;0;0;29;21;2;1;2;0,1;0,1;0,1;1;0;11;19;57,9;0;15;5;2;2;6,6;
08/02/2022;Maxwel Cornet;Tue;Home;68;0;0;0;0;0;0;0;0;39;10;0;0;1;0;0;0;0;0;18;24;75;1;27;2;0;4;6,1;
05/02/2022;Maxwel Cornet;Sat;Home;90;0;0;0;0;4;2;0;0;34;11;0;0;0;0,2;0,2;0;2;0;13;23;56,5;0;19;2;0;1;5,9;
02/01/2022;Maxwel Cornet;Sun;Away;45;1;0;0;0;4;1;0;0;18;5;2;0;0;0,3;0,3;0;1;1;4;7;57,1;0;11;1;1;1;7,6;
04/12/2021;Maxwel Cornet;Sat;Away;31;0;0;0;0;3;1;0;0;9;6;1;0;0;0,1;0,1;0;0;0;1;5;20;0;4;1;0;0;5,9;
01/12/2021;Maxwel Cornet;Wed;Away;84;0;0;0;0;0;0;0;0;34;15;1;0;0;0;0;0;0;0;14;25;56;2;21;4;1;2;6,1;
20/11/2021;Maxwel Cornet;Sat;Home;83;1;0;0;0;1;1;0;0;24;14;1;1;1;0,1;0,1;0,1;1;0;8;15;53,3;1;13;1;0;0;8,1;
06/11/2021;Maxwel Cornet;Sat;Away;87;0;0;0;0;1;1;1;0;26;26;1;0;0;0;0;0;1;0;10;14;71,4;0;15;0;1;1;6,8;
30/10/2021;Maxwel Cornet;Sat;Home;67;1;0;0;0;1;1;0;0;22;11;0;0;0;0,1;0,1;0,3;2;1;11;16;68,8;2;14;1;0;2;8;
23/10/2021;Maxwel Cornet;Sat;Away;77;2;0;0;0;2;2;0;0;23;14;0;1;0;0,3;0,3;0,1;2;0;10;15;66,7;0;18;0;1;3;8,7;
16/10/2021;Maxwel Cornet;Sat;Away;55;0;0;0;0;2;1;0;0;16;6;0;0;1;0,4;0,4;0;1;0;7;9;77,8;1;11;2;1;2;6;
25/09/2021;Maxwel Cornet;Sat;Away;44;1;0;0;0;2;1;1;0;21;1;0;1;0;0,2;0,2;0;0;0;8;15;53,3;0;13;2;1;2;7,4;
18/09/2021;Maxwel Cornet;Sat;Home;34;0;0;0;0;1;1;0;0;26;3;2;2;0;0,3;0,3;0,1;1;0;14;18;77,8;5;15;2;0;0;6,7;
12/03/2022;Wout Weghorst;Sat;Away;66;0;0;0;0;0;0;0;0;26;15;1;0;2;0;0;0;0;0;15;19;78,9;3;17;1;0;0;6;
05/03/2022;Wout Weghorst;Sat;Home;77;0;0;0;0;1;0;0;0;21;38;0;0;2;0,1;0,1;0;1;0;9;16;56,3;2;15;0;2;2;6,2;
01/03/2022;Wout Weghorst;Tue;Home;90;0;0;0;0;1;0;1;0;45;33;0;0;3;0,3;0,3;0;0;0;18;28;64,3;0;19;0;1;1;5,8;
26/02/2022;Wout Weghorst;Sat;Away;90;0;0;0;0;1;1;0;0;40;31;1;1;1;0,1;0,1;0;0;0;23;32;71,9;0;21;0;0;0;6,7;
23/02/2022;Wout Weghorst;Wed;Home;88;0;0;0;0;1;0;0;0;43;32;4;0;3;0;0;0;0;0;16;23;69,6;1;21;0;2;3;6,4;
19/02/2022;Wout Weghorst;Sat;Away;87;1;1;0;0;1;1;0;0;33;26;1;1;2;0,1;0,1;0,1;3;2;14;22;63,6;1;24;0;1;1;8,5;1
13/02/2022;Wout Weghorst;Sun;Home;74;0;0;0;0;3;1;0;0;36;30;0;0;2;0,4;0,4;0;3;0;11;26;42,3;1;18;5;0;0;6,6;
08/02/2022;Wout Weghorst;Tue;Home;90;0;1;0;0;3;1;0;0;45;25;2;1;4;0,2;0,2;0,4;2;2;22;28;78,6;5;28;1;3;3;7,3;
05/02/2022;Wout Weghorst;Sat;Home;90;0;0;0;0;2;0;0;0;40;35;0;1;0;0,4;0,4;0;2;0;15;25;60;0;17;0;1;3;6,7;
12/03/2022;Aaron Lennon;Sat;Away;90;0;0;0;0;0;0;0;0;41;16;1;2;0;0;0;0;1;0;25;33;75,8;1;30;5;0;0;6,7;
05/03/2022;Aaron Lennon;Sat;Home;90;0;0;0;0;0;0;0;0;26;17;1;1;0;0;0;0,1;4;0;11;18;61,1;0;22;4;2;5;6,8;
01/03/2022;Aaron Lennon;Tue;Home;90;0;0;0;0;1;0;0;0;35;29;3;0;6;0;0;0;2;0;12;21;57,1;0;19;4;2;3;6,5;
26/02/2022;Aaron Lennon;Sat;Away;90;0;0;0;0;1;0;0;0;40;25;5;0;1;0;0;0;0;0;17;26;65,4;2;23;1;0;1;6,6;
23/02/2022;Aaron Lennon;Wed;Home;90;0;0;0;0;0;0;0;0;27;22;1;0;0;0;0;0;3;1;9;17;52,9;0;16;3;0;3;6,3;
19/02/2022;Aaron Lennon;Sat;Away;89;1;0;0;0;1;1;1;0;34;23;2;1;3;0,3;0,3;0;2;1;18;24;75;2;24;3;0;2;8,2;
13/02/2022;Aaron Lennon;Sun;Home;90;0;0;0;0;0;0;0;0;24;20;1;0;1;0;0;0,1;3;0;16;18;88,9;1;14;1;2;3;7;
08/02/2022;Aaron Lennon;Tue;Home;22;0;0;0;0;0;0;0;0;9;4;1;0;1;0;0;0;0;0;5;6;83,3;0;7;1;1;1;6,1;
05/02/2022;Aaron Lennon;Sat;Home;65;0;0;0;0;0;0;0;0;27;21;3;0;1;0;0;0;0;0;11;14;78,6;2;19;1;1;3;6,1;
23/01/2022;Aaron Lennon;Sun;Away;90;0;0;0;0;0;0;0;0;20;16;1;3;3;0;0;0;0;0;10;14;71,4;0;11;0;0;1;6,4;
02/01/2022;Aaron Lennon;Sun;Away;79;0;0;0;0;0;0;0;0;21;17;1;1;0;0;0;0;1;0;7;15;46,7;1;17;2;0;0;6,1;
30/12/2021;Aaron Lennon;Thu;Away;73;1;0;0;0;2;1;0;0;25;24;5;0;2;0,1;0,1;0;3;2;10;13;76,9;1;14;4;1;1;7,5;
12/12/2021;Aaron Lennon;Sun;Home;3;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;100;1;1;0;0;0;0;
01/12/2021;Aaron Lennon;Wed;Away;6;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;1;1;100;0;2;0;0;0;0;
02/10/2021;Aaron Lennon;Sat;Home;59;0;0;0;0;1;0;0;0;24;15;0;0;1;0,1;0,1;0;1;0;10;17;58,8;0;14;3;1;2;6,1;
25/09/2021;Aaron Lennon;Sat;Away;4;0;0;0;0;1;0;0;0;5;3;1;0;0;0,1;0,1;0;0;0;2;2;100;0;2;1;0;0;0;
13/09/2021;Aaron Lennon;Mon;Away;15;0;0;0;0;0;0;0;0;6;1;0;0;2;0;0;0;0;0;3;4;75;0;3;0;0;0;6,1;
29/08/2021;Aaron Lennon;Sun;Home;28;0;0;0;0;0;0;1;0;9;10;2;0;1;0;0;0;0;0;4;4;100;1;5;0;0;1;6,3;
12/03/2022;Jay Rodriguez;Sat;Away;24;0;0;0;0;1;0;0;0;9;2;0;0;0;0;0;0;1;0;5;7;71,4;0;5;1;0;0;6,2;
05/03/2022;Jay Rodriguez;Sat;Home;62;0;0;0;0;1;0;0;0;11;25;1;0;0;0;0;0;0;0;3;9;33,3;0;6;0;0;0;5,6;
01/03/2022;Jay Rodriguez;Tue;Home;20;0;0;0;0;1;0;0;0;11;2;0;0;0;0,1;0,1;0;0;0;7;8;87,5;1;8;0;0;0;6,1;
26/02/2022;Jay Rodriguez;Sat;Away;87;0;0;0;0;0;0;0;0;24;19;1;0;2;0;0;0;0;0;10;13;76,9;0;11;1;0;2;6,3;
23/02/2022;Jay Rodriguez;Wed;Home;90;0;0;0;0;3;1;0;0;36;25;2;2;2;0,6;0,6;0;1;0;20;25;80;2;20;3;3;3;7,4;
19/02/2022;Jay Rodriguez;Sat;Away;36;0;1;0;0;2;0;0;0;17;11;1;0;0;0,1;0,1;0,3;2;1;8;12;66,7;0;6;3;0;0;7,4;
13/02/2022;Jay Rodriguez;Sun;Home;61;0;0;0;0;1;1;0;0;24;14;1;0;2;0,2;0,2;0,3;1;0;10;16;62,5;1;8;2;1;1;6,2;
08/02/2022;Jay Rodriguez;Tue;Home;87;1;0;0;0;1;1;0;0;28;17;2;0;1;0,4;0,4;0;0;0;13;20;65;0;7;2;0;0;7,3;
05/02/2022;Jay Rodriguez;Sat;Home;25;0;0;0;0;1;0;0;0;9;2;0;1;0;0;0;0;1;0;2;3;66,7;1;3;1;0;0;6,2;
23/01/2022;Jay Rodriguez;Sun;Away;82;0;0;0;0;1;0;0;0;23;20;0;0;0;0;0;0;1;0;10;14;71,4;1;11;1;1;2;6,4;
02/01/2022;Jay Rodriguez;Sun;Away;11;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0;2;3;66,7;0;1;1;0;0;6,2;
12/12/2021;Jay Rodriguez;Sun;Home;90;0;0;0;0;3;0;0;0;28;11;1;0;3;0,4;0,4;0;2;0;11;16;68,8;1;9;1;0;0;6,5;
04/12/2021;Jay Rodriguez;Sat;Away;11;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;2;3;66,7;0;2;0;0;0;6,2;
01/12/2021;Jay Rodriguez;Wed;Away;32;0;0;0;0;1;0;1;0;14;6;1;0;1;0,1;0,1;0;1;0;4;8;50;1;6;1;0;0;6,4;
20/11/2021;Jay Rodriguez;Sat;Home;12;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;2;50;0;1;0;0;0;6,1;
06/11/2021;Jay Rodriguez;Sat;Away;30;0;1;0;0;1;0;0;0;16;13;1;0;2;0;0;0,8;1;1;5;8;62,5;1;7;0;0;2;6,7;
23/10/2021;Jay Rodriguez;Sat;Away;21;0;0;0;0;2;1;1;0;6;8;0;0;0;0;0;0;0;0;0;3;0;0;3;2;0;0;5,8;
16/10/2021;Jay Rodriguez;Sat;Away;9;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;1;100;0;1;0;0;0;0;
02/10/2021;Jay Rodriguez;Sat;Home;57;0;0;0;0;3;1;1;0;16;11;1;0;0;0,3;0,3;0;0;0;8;9;88,9;0;9;0;0;0;5,9;
18/09/2021;Jay Rodriguez;Sat;Home;9;0;0;0;0;1;0;0;0;4;4;0;0;0;0,1;0,1;0;0;0;2;3;66,7;0;2;0;0;0;0;
13/09/2021;Jay Rodriguez;Mon;Away;5;0;0;0;0;2;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
21/08/2021;Jay Rodriguez;Sat;Away;16;0;0;0;0;1;0;0;0;6;2;0;0;0;0,1;0,1;0,3;2;0;3;4;75;0;6;2;1;1;6,3;
14/08/2021;Jay Rodriguez;Sat;Home;69;0;0;0;0;1;1;0;0;20;12;3;0;2;0,2;0,2;0;1;0;9;13;69,2;2;11;2;1;1;7;
23/01/2022;Matej Vydra;Sun;Away;90;0;0;0;0;1;0;0;0;20;23;2;0;0;0,1;0,1;0;1;0;12;16;75;1;11;2;1;1;6,5;
02/01/2022;Matej Vydra;Sun;Away;7;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;1;2;50;0;2;0;0;0;0;
30/12/2021;Matej Vydra;Thu;Away;17;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;3;4;75;0;2;0;0;0;5,9;
12/12/2021;Matej Vydra;Sun;Home;31;0;0;0;0;1;0;0;0;14;5;0;0;0;0;0;0;1;0;2;6;33,3;0;9;1;2;2;6,7;
04/12/2021;Matej Vydra;Sat;Away;59;0;0;0;0;1;0;0;0;12;18;1;0;0;0,1;0,1;0;1;0;4;7;57,1;0;6;0;0;0;5,9;
01/12/2021;Matej Vydra;Wed;Away;19;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;1;0;2;4;50;0;5;0;0;0;6;
